id,miR1,miR2,miR3,miR4,miR5,miR6,miR7,miR8,miR9,miR10,miR11,miR12,miR13,miR14,miR15,miR16,miR17,miR18,miR19,miR20,miR21,miR22,miR23,miR24,miR25,miR26,miR27,miR28,miR29,miR30,miR31,miR32,miR33,miR34,miR35,miR36,miR37,miR38,miR39,miR40,miR41,miR42,miR43,miR44,miR45,miR46,miR47,miR48,miR49,miR50,miR51,miR52,miR53,miR54,miR55,miR56,miR57,miR58,miR59,miR60,miR61,miR62,miR63,miR64,miR65,miR66,miR67,miR68,miR69,miR70,miR71,miR72,miR73,miR74,miR75,miR76,miR77,miR78,miR79,miR80,miR81,miR82,miR83,miR84,miR85,miR86,miR87,miR88,miR89,miR90,miR91,miR92,miR93,miR94,miR95,miR96,miR97,miR98,miR99,miR100,miR101,miR102,miR103,miR104,miR105,miR106,miR107,miR108,miR109,miR110,miR111,miR112,miR113,miR114,miR115,miR116,miR117,miR118,miR119,miR120,miR121,miR122,miR123,miR124,miR125,miR126,miR127,miR128,miR129,miR130,miR131,miR132,miR133,miR134,miR135,miR136,miR137,miR138,miR139,miR140,miR141,miR142,miR143,miR144,miR145,miR146,miR147,miR148,miR149,miR150,miR151,miR152,miR153,miR154,miR155,miR156,miR157,miR158,miR159,miR160,miR161,miR162,miR163,miR164,miR165,miR166,miR167,miR168,miR169,miR170,miR171,miR172,miR173,miR174,miR175,miR176,miR177,miR178,miR179,miR180,miR181,miR182,miR183,miR184,miR185,miR186,miR187,miR188,miR189,miR190,miR191,miR192,miR193,miR194,miR195,miR196,miR197,miR198,miR199,miR200,miR201,miR202,miR203,miR204,miR205,miR206,miR207,miR208,miR209,miR210,miR211,miR212,miR213,miR214,miR215,miR216,miR217,miR218,miR219,miR220,miR221,miR222,miR223,miR224,miR225,miR226,miR227,miR228,miR229,miR230,miR231,miR232,miR233,miR234,miR235,miR236,miR237,miR238,miR239,miR240,miR241,miR242,miR243,miR244,miR245,miR246,miR247,miR248,miR249,miR250,miR251,miR252,miR253,miR254,miR255,miR256,miR257,miR258,miR259,miR260,miR261,miR262,miR263,miR264,miR265,miR266,miR267,miR268,miR269,miR270,miR271,miR272,miR273,miR274,miR275,miR276,miR277,miR278,miR279,miR280,miR281,miR282,miR283,miR284,miR285,miR286,miR287,miR288,Class
S72,33.55769665,59975.348,38.07507889,1448.143679,105.1904722,0,0,0,0,0,0.64534032,0,0,0,0,0,0,2.581361281,0,0,0,0,1.29068064,0,0,0,0,0,0,2.581361281,0,0,1.29068064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29068064,0,0,0,0,0,0,0,0,0,1.936020961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64534032,1.29068064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.26701601,0,0,0.64534032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.226701601,245.874662,0,1.29068064,1.936020961,0,29.04031441,0.64534032,0,0,0,0,0.64534032,89.70230451,0.64534032,0,0,3.872041921,168.4338236,0,0.64534032,3.872041921,10.32544512,0,104.5451319,0,0,0,0,0,0.64534032,0,6.453403202,0,0,0,0.64534032,0.64534032,0.64534032,0.64534032,0,1.29068064,0,0,13.55214672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64534032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.389424163,40.65644017,71.63277554,9.034764483,0,0,0,0,0,24.52293217,0,0,0,0,0,0,48.40052402,0,0,0,0,0,0,0,0,0,0,0,0,0,5.162722562,0,110370.6189,161.3350801,0,0,12.9068064,0,0,1069.328911,0,0.64534032,0.64534032,0,0.64534032,0.64534032,3.872041921,0.64534032,5853.236704,0,4.517382242,1.29068064,1.29068064,0,2.581361281,0.64534032,90.99298515,0,0.64534032,3.872041921,1543.654046,0.64534032,145.201572,5.162722562,2399.375311,0
S73,34.37987304,91907.22346,15.55279971,1780.386282,202.1863962,0,0,0,0,0,0,0,0,0,0,0,0,3.274273623,0,0,0,0,0,0,0,0,0,0,0,1.637136811,0,0,0.818568406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818568406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.64138927,9.004252463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.83557826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.637136811,250.4819321,0,0,0,0,12.27852609,0.818568406,0,0,0,0,0,53.20694637,0.818568406,0,0,0.818568406,184.1778913,0,0,13.09709449,6.548547246,0,42.5655571,0,0,0,0,0.818568406,0,0.818568406,1.637136811,0,0,0,0,0,0,0,0,1.637136811,0,4.911410434,15.55279971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.92416782,126.8781029,96.59107187,8.185684057,0,0,0,0,0.818568406,15.55279971,0,0.818568406,0,0,0,0,27.83132579,0,0,0,0,0,0,0,0,0,0,0,0,0,15.55279971,0,64643.98414,148.9794498,0,0,3.274273623,0,1.637136811,678.5932083,0,0,0,0,0,0.818568406,0,0,4960.524539,0,5.72997884,0,2.455705217,0,10.64138927,0.818568406,24.55705217,0,11.45995768,1.637136811,1427.5833,2.455705217,133.4266501,2.455705217,1706.715126,0
S74,29.86069984,77181.61444,11.61249438,1536.167114,107.830305,0,0,0,0,0,0,0,0,0,1.658927769,0,0,26.5428443,0,0,0,0,0,0,0,0,0,0,0,1.658927769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.658927769,0,0,0,0,0,0,0,0,0,0,0,0,0,1.658927769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.24820545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.20177207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719.9746516,0,0,0,0,24.88391653,6.635711075,0,0,0,6.635711075,0,56.40354413,0,0,0,1.658927769,149.3034992,0,1.658927769,8.294638843,6.635711075,0,79.62853289,0,0,0,0,1.658927769,0,1.658927769,3.317855537,0,0,0,0,0,0,0,0,1.658927769,0,8.294638843,11.61249438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.88391653,114.466016,74.65174959,3.317855537,0,0,1.658927769,0,0,92.89995504,0,0,0,0,0,0,26.5428443,0,0,0,1.658927769,0,0,0,0,0,0,0,0,0,9.953566612,0,96279.19091,298.6069984,1.658927769,0,13.27142215,0,0,590.5782856,0,0,1.658927769,0,0,0,14.93034992,3.317855537,5416.399165,0,14.93034992,0,3.317855537,0,1.658927769,0,109.4892327,0,6.635711075,1.658927769,1428.336809,0,200.73026,3.317855537,3399.142998,0
S75,86.46239719,106272.7852,22.8507764,2165.88305,159.9554348,0,0,0.617588551,0,0,0,0,0,0,0.617588551,0,0,2.470354206,0,0,0,0,0,0,0,0,0,0,0,1.235177103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617588551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.852765654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617588551,0,0,0.617588551,0,0,1.235177103,0,0,0,0,0,0,0,0,0,0,0,0.617588551,0,0,0,0,0,0,0,0,0,0,0,0,47.55431846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617588551,0,0,0,0.617588551,6.175885514,262.4751343,0,6.175885514,0,0,14.20453668,1.852765654,0,0,0,2.470354206,0,115.4890591,0.617588551,0,0,0,103.1372881,0,0,3.087942757,10.49900537,0,45.7015528,0,0,0,0,1.235177103,0,0,17.29247944,0,0,0,0,0,0,0,0,0.617588551,0,1.852765654,18.52765654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.91006799,23.46836495,111.1659393,9.263828271,0,0,0.617588551,0,0,13.58694813,0,0,0,0,0,0,187.7469196,0,0,0,0,0,0,0,0,0,0,0,0,0,5.558296963,0,32457.36632,105.6076423,0,0,4.32311986,0,0.617588551,1424.776788,0,0,0,0,0,1.235177103,3.705531308,3.087942757,6781.122294,0,6.175885514,0,4.940708411,0,6.175885514,0.617588551,88.9327514,0,2.470354206,6.793474065,3457.260711,0.617588551,180.9534456,8.028651168,2231.347436,0
S76,52.47176749,109039.4194,20.06273463,2206.900809,123.4629823,0,0,0,0,0.77164364,0,0,0,0,0,0,0,9.259723674,0,0,0,0,1.543287279,0,0,0,0,0,0,0.77164364,0,0,1.543287279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.543287279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77164364,0,0,7.716436395,3.086574558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5031348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.086574558,177.4780371,0,2.314930919,0,0,57.87327297,0.77164364,0,0,0,0,0,55.55834205,2.314930919,0,0,3.858218198,125.7779132,0,0,1.543287279,7.716436395,0,60.18820388,0,0,0,0.77164364,0.77164364,0,0,0.77164364,0,0.77164364,0,0,0.77164364,0,0,0,0,0,1.543287279,19.29109099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.77917102,54.01505477,165.9033825,18.51944735,0,0,0,0,0,6.173149116,0,0,0,0,0,0,30.86574558,0,0,0,0,0,0,0,0,0,0,0,0,0,8.488080035,0,47426.76137,110.3450405,0,0,20.06273463,0,0,967.641124,0,0,0,0,0,0.77164364,0,2.314930919,8476.50538,0,6.944792756,0,1.543287279,0,8.488080035,1.543287279,99.5420295,0,3.858218198,6.944792756,2290.238322,0,53.24341113,2.314930919,1384.328689,0
S77,58.32761759,131906.827,20.52268026,2519.969108,219.2686365,0,0,0,0,0,0,0,0,0,0,0,4.320564266,4.320564266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.080141066,0,0,0,0,0,0,0,0,3.240423199,0,0,0,0,0,0,0,0,1.080141066,1.080141066,0,0,0,1.080141066,0,0,0,0,0,0,0,0,0,0,0,0,0,1.080141066,0,1.080141066,0,0,0,0,0,2.160282133,0,1.080141066,0,0,0,0,0,0,0,0,0,1.080141066,0,0,0,1.080141066,0,0,0,0,0,52.92691225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.560987465,320.8018967,0,5.400705332,1.080141066,0,23.76310346,0,0,0,0,0,0,105.8538245,0,0,0,6.480846399,97.21269598,0,0,2.160282133,4.320564266,1.080141066,25.92338559,0,0,0,0,0,0,0,9.721269598,1.080141066,0,0,0,0,0,0,0,1.080141066,0,2.160282133,34.56451413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.202116,21.60282133,259.2338559,15.12197493,0,0,1.080141066,0,0,4.320564266,0,0,0,0,0,0,50.76663012,0,0,0,1.080141066,0,0,0,0,0,0,0,0,0,4.320564266,0,30064.64644,88.57156745,0,0,15.12197493,0,2.160282133,1279.967164,0,1.080141066,0,0,0,0,0,2.160282133,6075.793499,0,4.320564266,1.080141066,1.080141066,0,5.400705332,0,35.64465519,0,0,6.480846399,4039.727588,1.080141066,428.8160034,7.560987465,7433.530819,0
S78,106.876201,79730.71472,28.85657428,1909.877712,91.91353288,0,0,0,1.06876201,0,0,0,0,0,0,0,0,8.550096082,0,0,0,0,0,0,0,0,0,0,0,2.13752402,0,0,1.06876201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06876201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06876201,64.12572061,0,1.06876201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06876201,0,0,0,0,0,3.206286031,277.8781227,0,1.06876201,0,0,12.82514412,0,0,0,0,0,0,83.3634368,1.06876201,0,0,2.13752402,116.4950591,0,0,6.412572061,11.75638211,0,42.75048041,0,0,0,0,3.206286031,0,1.06876201,7.481334071,0,0,0,0,0,0,0,0,0,0,12.82514412,28.85657428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.206286031,10.6876201,161.3830635,20.30647819,0,0,0,0,0,20.30647819,0,0,0,0,0,0,45.95676644,0,0,0,2.13752402,0,0,0,0,0,0,0,0,0,3.206286031,0,58258.21718,110.0824871,0,1.06876201,21.3752402,0,0,1215.182406,0,0,0,0,0,0,0,1.06876201,8624.909422,0,7.481334071,0,1.06876201,0,9.618858092,0,57.71314855,0,2.13752402,1.06876201,2003.928769,1.06876201,107.944963,3.206286031,2632.360831,0
S79,64.89253676,74702.12523,34.84969567,2128.234863,105.7508006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.201713644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.201713644,1.201713644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.201713644,0,1.201713644,0,0,0,1.201713644,0,1.201713644,3.605140931,2.403427287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.69939133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.201713644,175.450192,0,1.201713644,0,0,57.6822549,0,0,0,0,2.403427287,0,56.48054125,0,0,0,1.201713644,128.5833599,0,2.403427287,4.806854575,14.42056372,0,44.46340482,0,0,0,0,1.201713644,0,0,1.201713644,0,0,0,0,0,0,0,0,0,0,2.403427287,20.42913194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.201713644,9.613709149,20.42913194,103.3473734,19.2274183,0,0,0,0,2.403427287,10.81542279,0,0,0,0,0,0,4.806854575,0,0,0,0,0,0,0,0,0,0,0,0,0,3.605140931,0,50900.9848,114.1627961,0,0,14.42056372,0,1.201713644,1192.099935,0,0,0,0,0,0,0,4.806854575,11031.73125,0,13.21885008,2.403427287,1.201713644,0,4.806854575,0,82.91824141,0,21.63084559,6.008568218,1663.171683,0,99.74223242,1.201713644,1526.176327,0
S80,144.3197834,88565.76278,53.89156469,2292.67504,120.5709583,0,0,0,0,0,0,0,0,0,0,0.913416351,0,0,0,0,0,0,1.826832701,0,0,0,0,0,0,0.913416351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913416351,0.913416351,0,0,2.740249052,2.740249052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.94772062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.480498104,263.9773254,0,1.826832701,0,0,65.76597725,1.826832701,0,0,0,0,0,71.24647535,0,0,0,1.826832701,157.1076123,0,0,5.480498104,5.480498104,0.913416351,49.32448294,0,0,0,0,1.826832701,0.913416351,0,2.740249052,0,0,0,0,0.913416351,0,0,0,2.740249052,0,8.220747156,26.48907417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.96099621,32.88298863,302.3408121,19.18174336,0,0,0,0,0,11.87441256,0,0,0,0,0,0,28.31590687,0,0,0,0,0,0,0,0,0,0,0,0,0,2.740249052,0,30385.70832,80.38063886,0.913416351,0,30.14273957,0,0,1345.462285,0,0,0,0,0,0.913416351,5.480498104,3.653665403,9134.163507,0,5.480498104,0,1.826832701,0,11.87441256,0,60.28547915,0,3.653665403,2.740249052,1961.104905,0,151.6271142,6.393914455,3354.978256,0
S81,133.1696359,99304.83114,52.56696155,2441.443325,156.5327299,0,0,0,0,0,0,0,0,0,0,0,0,4.672618804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.336309402,0,0,0,0,0,1.168154701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.168154701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.168154701,0,0,0,0,1.168154701,1.168154701,1.168154701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.08035386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.168154701,269.8437359,0,2.336309402,0,0,46.72618804,1.168154701,0,0,0,0,0,60.74404446,0,0,0,3.504464103,143.6830282,0,0,1.168154701,8.177082907,0,56.07142565,0,0,0,1.168154701,1.168154701,0,0,0,0,0,0,0,0,0,1.168154701,0,0,0,2.336309402,12.84970171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.03571283,43.22172394,199.7544539,22.19493932,0,0,0,0,0,10.51339231,0,1.168154701,0,0,0,0,43.22172394,0,0,0,0,0,0,0,0,0,0,0,0,0,4.672618804,0,34751.4342,77.09821027,0,0,15.18601111,0,0,1314.174039,0,0,0,0,0,0,7.008928206,2.336309402,6839.545775,3.504464103,10.51339231,0,1.168154701,0,4.672618804,0,52.56696155,0,5.840773505,7.008928206,1963.668052,0,372.6413496,4.672618804,4517.254229,0
S82,68.72573673,125459.7135,35.24396755,2519.062581,175.3387386,0,0,0,0,0,0,0,0,0,0,0,0,3.524396755,0,0,0,0,0,0,0,0,0,0.881099189,0,0.881099189,0,0,0,0,0,0.881099189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881099189,0.881099189,0,0,0,0,0,0,0,0.881099189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881099189,0,0,0,0,0,0,0,0,0,0,0.881099189,0,65.20133998,0,0,0.881099189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.405495944,303.9792202,0,0.881099189,0.881099189,0,21.14638053,0,0,0,0,0,0.881099189,71.3690343,0,0,0,2.643297567,148.0246637,0,0,0,5.286595133,0,45.81715782,0,0,0,0,1.762198378,0,2.643297567,4.405495944,0,0,0,0,1.762198378,0,0,0,0,0,7.9298927,35.24396755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.38418215,20.26528134,160.3600524,9.692091077,0,0,0,0,0,7.9298927,0,0,0,0,0,0,111.899597,0,0,0,0,0,0,0,0,0,0,0,0,0,2.643297567,0,31175.0515,110.1373986,0,0,14.97868621,0,0,1284.642617,0,0,0,0,0.881099189,0,0,1.762198378,11273.66412,0,7.9298927,0,1.762198378,0,12.33538864,0,111.0184978,0,0.881099189,4.405495944,2700.569014,0,193.8418215,3.524396755,4442.50211,0
S83,30.19184084,87435.57108,9.434950264,1626.585425,181.1510451,0,0,0,0,0,0,0,0,0,0,0,0,7.547960211,0,0,0,0,0,0,0,0,0,0,0,3.773980105,0,0,1.886990053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943495026,0,0,0.943495026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943495026,2.830485079,3.773980105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.68329608,0,0,0.943495026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.886990053,627.4241925,0,7.547960211,0,0,33.96582095,0,0,0,0,0,0,67.9316419,0.943495026,0,0,0.943495026,97.17998772,0,0,8.491455237,7.547960211,0,19.81339555,0,0,0.943495026,0,0.943495026,0,1.886990053,7.547960211,0,0,0.943495026,0,0,0,0.943495026,0,0,0,3.773980105,14.1524254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943495026,7.547960211,83.02756232,9.434950264,0,0,0,0,0,21.70038561,0,0,0,0,0,0,70.76212698,0,0,0,0,0,0,0,0,0,0,0,0,0,4.717475132,0,96166.67406,217.9473511,0,0,12.26543534,0,0,712.3387449,0,0,0,0,0,0,2.830485079,0,1151.063932,0,5.660970158,0,0.943495026,0,5.660970158,1.886990053,42.45727619,0,6.604465185,5.660970158,2240.800688,0,113.2194032,8.491455237,2359.681061,0
S84,44.2777395,107497.6301,12.74662198,1963.650659,138.2002172,0,0,0,0.670874841,0.670874841,0,0,0,0,0.670874841,0,0,5.366998727,0,0,0,0,1.341749682,0,0,0.670874841,0,0,0,1.341749682,0,0,0.670874841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670874841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.683499364,0,0,0,0.670874841,0,0,1.341749682,6.037873568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670874841,0.670874841,0,17.44274586,0,0,0.670874841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.354374205,283.1091829,0,12.74662198,1.341749682,0,42.26511498,1.341749682,0,0,0,36.22724141,0,151.617714,0.670874841,0,0,0.670874841,95.93510225,0,0.670874841,2.683499364,6.708748409,0,43.60686466,0,0,0,0,0.670874841,0,0.670874841,8.721372932,0,0,0.670874841,0,0,0.670874841,0,0,0.670874841,0,4.696123886,43.60686466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7592465,12.07574714,68.42923377,2.012624523,0,0,0.670874841,0.670874841,0,20.12624523,0,0,0,0,0,0,159.6682121,0,0,0,0.670874841,0,0,0,0,0,0,0,0,0,4.025249046,0,48084.28335,289.8179313,0,0,14.7592465,0,0,1026.438507,0,0,0,0,0,0.670874841,2.012624523,1.341749682,6943.554604,0.670874841,8.050498091,0,0,0,1.341749682,0.670874841,36.22724141,0,14.08837166,10.06312261,3368.462576,1.341749682,128.1370946,4.025249046,5755.43526,0
S85,56.11392373,96634.41155,30.13525534,2004.514053,125.736755,0,0,0,1.039146736,1.039146736,0,0,0,0,0,0,0,4.156586943,0,0,0,0,0,0,0,0,0,0,0,5.195733679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.117440207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.039146736,0,0,44.68330964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.039146736,231.7297221,0,13.50890757,0,0,69.6228313,2.078293472,0,0,0,0,0,76.89685845,2.078293472,0,0,0,115.3452877,0,0,6.234880415,2.078293472,0,46.76160311,0,0,0,0,0,0,1.039146736,4.156586943,0,1.039146736,0,1.039146736,0,0,0,0,1.039146736,0,0,23.90037492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.39146736,16.62634777,87.28832581,10.39146736,0,0,0,0,0,14.5480543,0,0,0,0,0,0,109.1104073,0,0,0,0,0,0,0,0,0,0,0,0,0,6.234880415,0,70892.66861,239.0037492,2.078293472,0,10.39146736,0,1.039146736,823.0042148,0,0,0,0,0,0,12.46976083,2.078293472,7523.422367,0,6.234880415,1.039146736,3.117440207,0,6.234880415,2.078293472,43.6441629,0,7.274027151,3.117440207,2089.724086,0,170.4200647,3.117440207,3918.622341,0
S86,58.8657401,84909.27007,29.84741751,2059.471808,91.61498987,0,0,0,0.414547465,0.414547465,0,0,0,0,0,0.829094931,1.658189862,4.974569586,0,0,0,0,0,0,0,0,0,0,0,0.829094931,0,0,0.414547465,0,0,0,0,0,0,0,0,0,0.414547465,0,0,0,0,0.829094931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414547465,0.414547465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829094931,0,0,0,0,0,0,0,0,0.829094931,1.243642396,0,0,0,0,0,0.414547465,0,0.414547465,0,0,0,0,0,0,0,0,0,0.829094931,0,63.01121475,0,0.414547465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.072737327,257.4339761,0,0,0,0,44.77112627,1.658189862,0,0,0,1.658189862,0.829094931,79.17856591,0.414547465,0,0,3.730927189,116.0732903,0,0,2.487284793,14.50916129,0,62.18211982,0,0,0,0,3.730927189,0,1.658189862,4.974569586,0,0,0,0,0,0.414547465,0,0,1.243642396,0,5.389117051,27.36013272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.85097143,17.41099355,108.611436,10.7782341,0,0,0.414547465,0,0,9.120044241,0,0.829094931,0,0,0,0,3.730927189,0,0,0,1.243642396,0,0,0,0,0,0,0,0,0,5.803664517,0,56562.09983,196.9100461,0,0,26.53103779,0,0,1309.140896,0,0,0,0,0.414547465,0.414547465,2.487284793,4.974569586,8595.641697,0.414547465,7.047306913,0.414547465,1.243642396,0,6.218211982,1.243642396,60.93847743,0,7.461854379,6.218211982,2035.013508,0,41.04019908,4.145474655,3104.960516,0
